run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
RC104__S3_mixed_fleet_arc__StdDE__seed15,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,StdDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3285.838013620926,2712.0708707497406,908.466686816821,0.972256,0.8633714843292735,0.10888451567072654,11.199161092420775,1800.091549700126,26.001322384557376,0.00418765299934879,1.5278803000692278,1,0,0,14305,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=0.972256 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__StdDE__seed16,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,StdDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3346.740596696621,2905.5423943565943,973.3374653995227,1.013209,0.9091189720180232,0.10409002798197686,10.273302742274977,1800.1098278998397,26.001586402997685,0.004003218356322154,1.4862919999286532,1,0,0,14344,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.013209 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__StdDE__seed17,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,StdDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3354.769019380095,2940.910933135404,984.9022818660704,0.996698,0.917106288962934,0.07959171103706597,7.985539354655669,1800.0916931000538,26.001324455889666,0.0030610637228149864,1.5265577000100166,1,0,0,14352,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=0.996698 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__StdDE__seed18,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,StdDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3112.4628824075207,2853.762136476031,957.8791796812707,0.984695,0.8775403766310945,0.10715462336890547,10.882011523253947,1800.1097476000432,26.001585243111734,0.0041210804020994285,1.435582699952647,1,0,0,14531,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=0.984695 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__StdDE__seed19,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,StdDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3151.7477407561505,2873.3443292670254,965.1114002390791,0.97506,0.8854069551530926,0.08965304484690739,9.194618264199883,1800.08516350016,26.001230139446754,0.0034480308956957298,1.4246960000600666,1,0,0,14370,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=0.975060 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC104__S3_mixed_fleet_arc__StdDE__seed20,main,solomon,100,RC104,mixed,S3_mixed_fleet_arc,StdDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3130.238279870517,2680.1062912183806,908.1454331154084,0.95173,0.8457538063566844,0.10597619364331556,11.135111181040376,1800.0563788001891,26.000814360447176,0.00407587978492428,1.4477762000169605,1,0,0,14197,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=0.951730 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc104.txt
RC108__S1_balanced__StdDE__seed01,main,solomon,100,RC108,mixed,S1_balanced,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3593.3689881409505,3028.3072073940507,1592.0067335578597,1.030697,0.9620137908354282,0.06868320916457182,6.663763372220141,1800.0060350999702,26.000087173666238,0.0026416530339227664,1.4469775999896228,1,0,0,14385,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.030697 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed02,main,solomon,100,RC108,mixed,S1_balanced,StdDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3389.3690872812795,3079.819075477414,1618.2194434374735,1.07135,0.9533351892809163,0.11801481071908371,11.015523472169104,1800.0030957998242,26.000044717108572,0.004539023374887794,1.4053638000041246,1,0,0,14423,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.071350 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed03,main,solomon,100,RC108,mixed,S1_balanced,StdDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3578.1027969946294,3035.860902054711,1596.800161090201,1.032879,0.962298710693393,0.07058028930660709,6.833355049972658,1800.0508591001853,26.00073463144712,0.0027145498120365536,1.4519919999875128,1,0,0,14323,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.032879 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed04,main,solomon,100,RC108,mixed,S1_balanced,StdDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3670.6619532994646,3171.629866836248,1667.2091611655665,1.064457,0.9988115508878961,0.0656454491121039,6.167036255302366,1800.0576377001125,26.00083254455718,0.0025247441211587525,1.532500100089237,1,0,0,14274,6,real_solver:StdDE | archive=6 | walltime_hit=1 | init_best=1.064457 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed05,main,solomon,100,RC108,mixed,S1_balanced,StdDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3170.419352602472,2635.773440661155,1391.8407613117752,0.957759,0.842528917658861,0.11523008234113907,12.031218953947608,1800.003019799944,26.000043619332526,0.004431918808607647,1.419909399934113,1,0,0,14036,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=0.957759 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed06,main,solomon,100,RC108,mixed,S1_balanced,StdDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3634.87153122091,3135.5363320182014,1645.0069222530806,1.032396,0.9873833502902837,0.04501264970971641,4.36001783324581,1800.1084750001319,26.001566861113016,0.0017311514321483323,1.542133399983868,1,0,0,14306,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.032396 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed07,main,solomon,100,RC108,mixed,S1_balanced,StdDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3736.912301574605,3018.0418071132585,1588.3914693156596,1.033108,0.9737071779110922,0.059400822088907734,5.749720463776075,1800.0788129998837,26.00113840999832,0.002284546974530396,1.4557702001184225,1,0,0,14208,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.033108 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed08,main,solomon,100,RC108,mixed,S1_balanced,StdDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3624.3332372098994,3045.0677832961896,1602.4245599475196,1.007272,0.9686873242917171,0.038584675708282834,3.8306113649821336,1800.082634099992,26.00119360366655,0.0014839578634898449,1.4177924001123756,1,0,0,14263,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.007272 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed09,main,solomon,100,RC108,mixed,S1_balanced,StdDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3596.337753935343,3049.966065708249,1603.9328843661478,1.040882,0.966865600847056,0.07401639915294411,7.110930840666291,1800.004170899978,26.000060246333014,0.0028467779863465205,1.4385561000090092,1,0,0,14296,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.040882 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed10,main,solomon,100,RC108,mixed,S1_balanced,StdDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3639.8010099624676,3102.3984368593115,1626.6550202453066,1.025691,0.980828547148504,0.044862452851495926,4.373876035911004,1800.0348747000098,26.00050374566681,0.0017254455256072727,1.4751802999526262,1,0,0,14202,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.025691 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed11,main,solomon,100,RC108,mixed,S1_balanced,StdDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3654.561372534033,3093.7963289124896,1625.7034041869588,1.069409,0.9811271972994006,0.08828180270059949,8.255195411727364,1800.0445107999258,26.000642933776707,0.003395369988559593,1.494589800015092,1,0,0,14160,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.069409 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed12,main,solomon,100,RC108,mixed,S1_balanced,StdDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3505.6979864216264,2984.674892302926,1571.2074395648422,0.992984,0.9451974034587218,0.04778659654127815,4.81242361823334,1800.055476100184,26.000801321447103,0.0018378893769654993,1.4195359000004828,1,0,0,14292,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=0.992984 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed13,main,solomon,100,RC108,mixed,S1_balanced,StdDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3654.5350671777023,3097.8927134919068,1626.5935032163752,1.065068,0.9817262853107153,0.08334171468928464,7.825013491090207,1800.0115573001094,26.00016693877936,0.0032054299837967625,1.4521619998849928,1,0,0,14282,6,real_solver:StdDE | archive=6 | walltime_hit=1 | init_best=1.065068 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed14,main,solomon,100,RC108,mixed,S1_balanced,StdDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3908.7561543291304,3013.527324370379,1588.1249722663579,1.112622,0.9893052968572439,0.12331670314275611,11.083432031970975,1800.0957053999882,26.001382411333164,0.004742697953205993,1.4505847999826074,1,0,0,14258,6,real_solver:StdDE | archive=6 | walltime_hit=1 | init_best=1.112622 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed15,main,solomon,100,RC108,mixed,S1_balanced,StdDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3334.0137864264457,2924.355363350284,1540.9823314030857,0.985085,0.9169292086816379,0.06815579131836214,6.918772625546236,1800.0280585999135,26.000405290887638,0.0026213357274953207,1.441229399992153,1,0,0,14446,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=0.985085 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed16,main,solomon,100,RC108,mixed,S1_balanced,StdDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3769.92860395611,3042.265726303569,1597.1626582338772,1.040902,0.9810388107927589,0.059863189207241096,5.751087922517306,1800.0066052000038,26.0000954084445,0.002302421905259559,1.487277999985963,1,0,0,14234,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.040902 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed17,main,solomon,100,RC108,mixed,S1_balanced,StdDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3745.9138052724556,2996.965753435909,1573.5620874684778,1.019053,0.9694796329510303,0.04957336704896964,4.864650518566712,1800.0099337000865,26.000143486779027,0.0019066574411090273,1.4951603999361396,1,0,0,14308,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.019053 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed18,main,solomon,100,RC108,mixed,S1_balanced,StdDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3455.122138949964,3162.1406617331995,1661.7892544112788,1.051098,0.9765472904157688,0.07455070958423127,7.092650693297034,1800.1127563999034,26.00162870355416,0.0028671553783875445,1.4549798998050392,1,0,0,14399,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.051098 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed19,main,solomon,100,RC108,mixed,S1_balanced,StdDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3680.089993254062,3069.417275092721,1611.0453321680257,1.063633,0.9781367453760691,0.08549625462393096,8.038134828830145,1800.0080382998567,26.000116108775707,0.0032883028008891765,1.513166100019589,1,0,0,14361,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.063633 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S1_balanced__StdDE__seed20,main,solomon,100,RC108,mixed,S1_balanced,StdDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3530.3722010237684,3045.5370781846027,1597.3666552271131,1.015351,0.9589450498166491,0.05640595018335082,5.555315372058611,1800.0745620001107,26.001077006668265,0.0021693697599097484,1.5179367999080569,1,0,0,14310,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.015351 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed01,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3685.1539489825655,2919.9284054129625,1504.804006270116,1.033016,0.9488699347504501,0.08414606524954982,8.14566911350355,1800.095385499997,26.001377790555512,0.003236215631623729,1.4246777999214828,1,0,0,14337,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.033016 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed02,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3305.584891675809,2904.3936940341014,1500.632356824515,1.073103,0.910804146010122,0.16229885398987787,15.124256850449386,1800.0788153000176,26.001138443222477,0.006241990301474015,1.4845763000193983,1,0,0,14315,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.073103 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed03,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3863.8354229032084,2953.127507821141,1526.0144693510024,1.033769,0.9733006048915586,0.060468395108441375,5.849314025516471,1800.0118956000078,26.000171825333446,0.002325692134446726,1.4365781999658793,1,0,0,14237,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.033769 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed04,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3809.7424401484095,3018.2014088941273,1558.5732486385136,1.06627,0.9814735882251845,0.08479641177481556,7.952620984817687,1800.0778272000607,26.001124170667545,0.0032612594447157138,1.4152458000462502,1,0,0,14433,6,real_solver:StdDE | archive=6 | walltime_hit=1 | init_best=1.066270 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed05,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3614.3163881993187,2994.453956793814,1550.6945427470607,1.041195,0.9590922913352795,0.08210270866472058,7.885430554768374,1800.0032191998325,26.000046499553136,0.0031577908395714477,1.414499199949205,1,0,0,14301,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.041195 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed06,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3364.9841673036008,3111.3118185639346,1604.3329992031654,1.01799,0.9585372692192454,0.059452730780754526,5.840207740818134,1800.073766199872,26.001065511775927,0.002286549785962744,1.4187106001190841,1,0,0,14472,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.017990 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed07,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3773.2510675200483,3009.647044906103,1557.5597646466879,1.034866,0.9769522808588776,0.05791371914112242,5.596252958462488,1800.0501423000824,26.000724277667857,0.0022273886882014583,1.4289891000371426,1,0,0,14359,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.034866 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed08,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3967.3655193796244,2993.291743601817,1545.1820911856173,1.009556,0.9910083120729386,0.018547687927061296,1.8372123910968088,1800.1066683998797,26.001540765776042,0.0007133303404648345,1.415931399911642,1,0,0,14278,6,real_solver:StdDE | archive=6 | walltime_hit=1 | init_best=1.009556 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed09,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3723.3663318409717,2968.7094088568915,1537.2534123059327,1.042451,0.963972173334124,0.07847882666587602,7.52829885202048,1800.0807242998853,26.00116601766501,0.003018281049878996,1.4484693000558764,1,0,0,14362,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.042451 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed10,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3751.9765971347597,3055.9605464812485,1582.808730238572,1.03288,0.9847945279655129,0.0480854720344871,4.655475179545261,1800.017513900064,26.000252978556478,0.0018494232373102387,1.4461265997961164,1,0,0,14320,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.032880 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed11,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3544.4441175874417,3009.557855615416,1555.9108534579766,1.004509,0.9551499788173765,0.049359021182623586,4.913746037379813,1800.0766202998348,26.00110673766428,0.0018983430851858263,1.415074700023979,1,0,0,14289,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.004509 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed12,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3587.471772097254,3031.1104570528246,1569.0797355057964,1.014413,0.9640452174662778,0.050367782533722205,4.965214615124433,1800.1102934000082,26.00159312688901,0.0019371037108351413,1.4252075999975204,1,0,0,14319,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.014413 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed13,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3430.139386653744,3078.298674853201,1593.9391458874602,1.066996,0.9591368029456561,0.10785919705434399,10.1086786693056,1800.1021001001354,26.00147477922418,0.004148195360846461,1.5207511000335217,1,0,0,14333,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.066996 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed14,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3613.859491222342,3064.099525662906,1582.9759773581138,1.114399,0.9727227408298846,0.14167625917011528,12.713243566273416,1800.081215400016,26.001173111333564,0.00544884104126673,1.4176789000630379,1,0,0,14331,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.114399 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed15,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3653.2363287153307,3077.4322767741846,1592.458001565608,1.083544,0.9796859380361059,0.10385806196389413,9.585034106957735,1800.1014060999732,26.00146475477739,0.003994315818104506,1.4322164999321103,1,0,0,14471,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.083544 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed16,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3675.523756884143,3068.116104280497,1584.0992607695596,1.044178,0.9791513614171045,0.06502663858289559,6.227543444019658,1800.0094810000155,26.000136947778003,0.00250101138749782,1.4694642999675125,1,0,0,14328,6,real_solver:StdDE | archive=6 | walltime_hit=1 | init_best=1.044178 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed17,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3627.9192763392475,2978.157172302122,1544.6596127529813,1.021199,0.957468540325381,0.06373045967461899,6.240748343331612,1800.0810140999965,26.001170203666618,0.0024510612089925048,1.421101100044325,1,0,0,14425,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.021199 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed18,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3943.457937670879,3005.578481982927,1549.395273729014,1.053137,0.990885228761441,0.06225177123855896,5.911080062571059,1800.034143900033,26.000493189667143,0.002394253477595511,1.4356215000152588,1,0,0,14233,7,real_solver:StdDE | archive=7 | walltime_hit=1 | init_best=1.053137 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed19,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3750.942846531569,3034.8830862019645,1571.4206061281964,1.065191,0.980240339897109,0.08495066010289098,7.975157516622933,1800.1035847000312,26.001496223444896,0.003267145066301727,1.4234704000409693,1,0,0,14361,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.065191 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S2_peak_dirty__StdDE__seed20,main,solomon,100,RC108,mixed,S2_peak_dirty,StdDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3594.8898722712984,3059.518728075339,1584.66534624534,1.017132,0.9707953070361807,0.04633669296381926,4.555622373872739,1800.0212648001034,26.000307158223716,0.0017821594445726879,1.406726900022477,1,0,0,14268,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.017132 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S3_mixed_fleet_arc__StdDE__seed01,main,solomon,100,RC108,mixed,S3_mixed_fleet_arc,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3655.8878412059184,3051.8468869517264,1023.6469244005568,1.019979,0.9668547248431079,0.05312427515689211,5.208369501420334,1800.0951539000962,26.00137444522361,0.0020431333454624706,1.4681677999906242,1,0,0,14351,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.019979 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S3_mixed_fleet_arc__StdDE__seed02,main,solomon,100,RC108,mixed,S3_mixed_fleet_arc,StdDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3798.387078495903,3007.7054670835446,1001.6837308253821,1.048754,0.9690789154749044,0.07967508452509553,7.59711853543305,1800.0545193001162,26.00078750100168,0.0030643335138224584,1.4099844000302255,1,0,0,14260,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.048754 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S3_mixed_fleet_arc__StdDE__seed03,main,solomon,100,RC108,mixed,S3_mixed_fleet_arc,StdDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3387.114234299536,2994.7253608175497,1012.5160310101805,1.013477,0.9323416884807748,0.08113531151922515,8.00563915305677,1800.0184092000127,26.00026591066685,0.0031205569896090423,1.4789785000029951,1,0,0,14378,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.013477 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S3_mixed_fleet_arc__StdDE__seed04,main,solomon,100,RC108,mixed,S3_mixed_fleet_arc,StdDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3483.786046344804,2966.363945600208,995.4233522383108,1.056241,0.9333665023577361,0.12287449764226388,11.633187657197919,1800.0480880998075,26.000694605886107,0.0047258159639491796,1.4768988001160324,1,0,0,14256,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.056241 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S3_mixed_fleet_arc__StdDE__seed05,main,solomon,100,RC108,mixed,S3_mixed_fleet_arc,StdDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3655.167745846078,2999.9667398066313,1001.9664651344046,1.030388,0.9549131187508895,0.07547488124911061,7.32489909132391,1800.0806680000387,26.001165204445005,0.002902749959690571,1.4143214002251625,1,0,0,14290,5,real_solver:StdDE | archive=5 | walltime_hit=1 | init_best=1.030388 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
RC108__S3_mixed_fleet_arc__StdDE__seed06,main,solomon,100,RC108,mixed,S3_mixed_fleet_arc,StdDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3602.0421606111026,3132.8917572402133,1048.0708230841317,1.020017,0.9775508025518334,0.0424661974481666,4.163283302941677,1800.068265199894,26.00098605288736,0.0016332533451534545,1.4896472000982612,1,0,0,14295,4,real_solver:StdDE | archive=4 | walltime_hit=1 | init_best=1.020017 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\rc108.txt
