scenario_id,A1_NoSeed,A2_NoJDE,A3_NoLNS,ALNS_MS,EDE,HGS_MS,ILS_MS,StdDE,best_method
S1_balanced,0.8306993476892464,0.8593533907104716,0.8992492914751886,0.8547606711717528,0.7405527476624272,0.786396153870482,0.8675400177880466,0.9122984534118526,EDE
S2_peak_dirty,0.8340164556733811,0.8562721590716051,0.8964793390692334,0.8527077868419446,0.7404181046320979,0.7790529384091209,0.8658807863905902,0.9102011525322158,EDE
S3_mixed_fleet_arc,0.817782744657081,0.8420860398752207,0.8887654839323804,0.8378397603271256,0.7410120484344327,0.7625551722753161,0.8578198389868859,0.897588839461499,EDE
