scenario_id,A1_NoSeed,A2_NoJDE,A3_NoLNS,ALNS_MS,EDE,HGS_MS,ILS_MS,StdDE,best_method
S1_balanced,0.8307871107478375,0.8630237265377245,0.8994769240995968,0.8545578370537421,0.7502889289348401,0.787084788814955,0.8616886065506559,0.9108915950250585,EDE
S2_peak_dirty,0.8270873657224274,0.8586485092517204,0.8942648473597561,0.850031947932369,0.7367608495353366,0.7758813856666396,0.8602907659665551,0.902753503672727,EDE
S3_mixed_fleet_arc,0.8105144612971737,0.8407596010552433,0.8829876284724179,0.8273531437514059,0.7348333243480629,0.7584359328541452,0.8416326342429854,0.8861647365859213,EDE
