run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S1_balanced__EDE__seed11,main,solomon,100,C101,clustered,S1_balanced,EDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2490.2533395287037,1899.0850976329791,1003.1253019983509,0.9518,0.8039525871893773,0.14784741281062264,15.53345375190404,1800.148393200012,26.002143457333506,0.00568597019908082,23.242027100059204,1,0,0,0,3,real_solver:EDE | archive=3 | walltime_hit=1 | init_best=0.951800 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed12,main,solomon,100,C101,clustered,S1_balanced,EDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2492.958813875434,1951.5344074381715,1031.882569597599,0.85287,0.818870765461849,0.03399923453815101,3.9864498151126213,1800.5954185000155,26.008600489444667,0.001307230450633023,22.523167000035755,1,0,0,0,3,real_solver:EDE | archive=3 | walltime_hit=1 | init_best=0.852870 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed13,main,solomon,100,C101,clustered,S1_balanced,EDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2513.7777243942896,1936.1773288705324,1023.0739972068917,0.920279,0.8168743619170149,0.10340463808298506,11.236227066246764,1800.4629702999955,26.006687348777714,0.0039760787945122495,20.20369130000472,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.920279 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed14,main,solomon,100,C101,clustered,S1_balanced,EDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2341.856129918569,1977.3697909891275,1042.9382770354403,0.934418,0.8079790577528269,0.12643894224717311,13.53130421793813,1800.1184195999522,26.001710505332642,0.004862716328652378,6.0378422000212595,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.934418 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed15,main,solomon,100,C101,clustered,S1_balanced,EDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2326.443686064695,1917.9829496332168,1014.0555795000489,0.854306,0.7906256256170368,0.06368037438296326,7.454047423635472,1800.1398353999248,26.00201984466558,0.002449054910479485,9.59739280003123,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=0.854306 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed16,main,solomon,100,C101,clustered,S1_balanced,EDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2195.903160553668,1934.7222062926285,1021.96408637747,0.914766,0.7800279210664313,0.1347380789335687,14.729239929508607,1800.0407833999489,26.000589093554815,0.005182116391623158,22.59527489996981,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=0.914766 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed17,main,solomon,100,C101,clustered,S1_balanced,EDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2346.147378566614,2005.2411534913329,1059.4089120019871,0.933933,0.8165402279287957,0.11739277207120435,12.56972096191101,1800.5700673999963,26.008234306888834,0.004513677118023748,22.673771500005387,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.933933 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed18,main,solomon,100,C101,clustered,S1_balanced,EDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2361.4863338640407,1962.2796319199913,1036.0924691946964,0.93782,0.8063904292774534,0.13142957072254657,14.014370638560338,1800.1859362999676,26.002685746555088,0.005054461373858612,22.216130999964662,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=0.937820 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed19,main,solomon,100,C101,clustered,S1_balanced,EDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2470.503653498816,1889.0605594056015,998.7376154120368,1.012406,0.7991878543306079,0.213218145669392,21.060537538239803,1800.0234409999102,26.000338592220924,0.008200591115885891,13.410917100030929,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=1.012406 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S1_balanced__EDE__seed20,main,solomon,100,C101,clustered,S1_balanced,EDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2504.6780521780565,1940.2560798233667,1023.7181648788687,0.887643,0.816558090309003,0.07108490969099701,8.008276941405162,1800.0713671999983,26.00103085955553,0.002733926592178667,20.475742899929173,1,0,0,0,3,real_solver:EDE | archive=3 | walltime_hit=1 | init_best=0.887643 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed01,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2194.9149488165663,1935.3185790809632,1010.1833756100126,0.913425,0.7796273690773988,0.13379763092260122,14.647905511957875,1800.0378550000023,26.000546794444478,0.005145954505510233,21.207479699980468,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.913425 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed02,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,2,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2325.823352045506,1932.079047297856,1009.4833706316613,0.868644,0.7939754468063952,0.07466855319360477,8.595990209292273,1800.0227658000076,26.000328839333445,0.002871831108560664,20.939543300075457,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.868644 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed03,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,3,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2478.7668015065383,1972.927435150934,1026.690894335887,0.983905,0.8215521767403416,0.16235282325965839,16.500863727662566,1800.7237579999492,26.010454282221488,0.006241829592750667,21.80333280004561,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.983905 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed04,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,4,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2469.2159444969475,1909.9716096099705,995.9892159909402,0.96443,0.8038294756550339,0.16060052434496608,16.6523775022517,1800.458570000017,26.006623788889137,0.006175369999914398,21.71026520000305,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=0.964430 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed05,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,5,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2473.160597589535,1891.4002971573502,986.1346369651425,0.908043,0.7991666412137833,0.10887635878621671,11.990220593762267,1800.0584550999338,26.000844351443487,0.0041874162744323425,24.482682300033048,1,0,0,0,5,real_solver:EDE | archive=5 | walltime_hit=1 | init_best=0.908043 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed06,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,6,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2339.391498591767,1906.1587490265267,996.0964772251565,0.95864,0.7884855856435169,0.17015441435648315,17.749563376917628,1800.790295499959,26.011415379443854,0.006541528474108017,3.0007925999816507,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=0.958640 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed07,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,7,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2343.950544608648,1935.0328962030042,1010.0357491876277,0.895603,0.7965973656963561,0.09900563430364395,11.054634062597373,1800.0993247999577,26.001434691554945,0.0038076989011610264,14.456122000003234,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.895603 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed08,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,8,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2340.178200508797,1928.4387335581691,1005.2881485573051,0.947688,0.7940240541713851,0.15366394582861487,16.214613441197407,1800.0246281999862,26.000355740666468,0.005910070899079013,2.492437000037171,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.947688 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed09,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,9,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2331.6270135903815,1942.6702916013796,1012.7070267471214,0.94102,0.7969302202158565,0.1440897797841435,15.312084736152633,1800.095546000055,26.001380108889684,0.00554162045171134,21.557724600075744,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.941020 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed10,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,10,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2380.3401240687394,1969.2042637871436,1026.5813410284416,0.88615,0.8097554306441093,0.07639456935589073,8.620952362003129,1800.8064730999758,26.01164905588854,0.0029369368005753736,3.757448700023815,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.886150 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed11,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,11,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2365.2767876022235,2008.6288559617485,1049.6714302798334,0.871639,0.8194554151980449,0.052183584801955174,5.986834549848638,1800.007298899931,26.00010542855456,0.002007052815433766,20.56216630002018,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=0.871639 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed12,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,12,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2194.9149488165663,1935.3185790809632,1010.1833756100127,0.972601,0.7796273690773988,0.19297363092260122,19.840986275214732,1800.0044888999546,26.00006483966601,0.007422044218451269,2.7005135000217706,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=0.972601 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed13,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,13,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2333.0901219415355,1911.80125155415,998.6538020860941,0.919235,0.7892045599029824,0.13003044009701759,14.145505784376963,1801.1992866999935,26.01732303011102,0.004997840859589109,22.227609500056133,1,0,0,0,3,real_solver:EDE | archive=3 | walltime_hit=1 | init_best=0.919235 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed14,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,14,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2341.856129918569,1977.3697909891275,1029.8469370860555,0.933172,0.8073233153419676,0.12584868465803245,13.48611881389845,1800.3798653000267,26.005486943222607,0.0048393127547581025,22.54940230003558,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=0.933172 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed15,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,15,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2355.131661582303,1915.6384960378891,999.2295714607874,0.854022,0.7924012176051463,0.06162078239485369,7.215362413948785,1800.0262876999332,26.000379711221257,0.002369995480037523,14.57489260006696,1,0,0,0,3,real_solver:EDE | archive=3 | walltime_hit=1 | init_best=0.854022 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed16,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,16,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2330.5273509218823,1914.159889046979,1001.0870081828194,0.914337,0.7898694092791381,0.12446759072086189,13.61287913765514,1800.4572141999379,26.006604205110214,0.004785999346135487,21.772697999957018,1,0,0,0,3,real_solver:EDE | archive=3 | walltime_hit=1 | init_best=0.914337 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed17,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,17,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2338.9957432612596,1933.6260298614009,1010.9918699455861,1.028049,0.7960877023502487,0.23196129764975126,22.56325307935237,1800.1511271999916,26.00218294844432,0.008920839381434674,19.984485600027256,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=1.028049 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed18,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,18,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2481.551555441659,1912.2868207793351,995.6804018550631,0.937534,0.805476693542992,0.13205730645700797,14.08560185092039,1800.0866612999234,26.00125177433223,0.005078882647772042,20.769768700003624,1,0,0,0,3,real_solver:EDE | archive=3 | walltime_hit=1 | init_best=0.937534 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed19,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,19,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2357.2491720970793,2011.291088622217,1046.2184053855133,1.011604,0.8179999858340326,0.1936040141659674,19.138320347286825,1800.1257900999626,26.00181696811057,0.007445787900261329,22.078136200085282,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=1.011604 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed20,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,20,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2352.9227990860095,1980.8229879559435,1034.6975992801638,0.974337,0.8103280920442798,0.1640089079557202,16.83287281050809,1800.0456772000762,26.00065978177888,0.00630787485133961,21.456215600017458,1,0,0,1199,30,real_solver:EDE | archive=30 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | ede_route_shake=1 | walltime_hit=1 | init_best=0.974337 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
