phase,tier,method_id,runs,accepted_rate,strict_duty_rate,median_j,median_cost,median_energy,median_co2,median_runtime,median_wh,median_imp_per_wh
main,small,EDE,3,100.0,100.0,0.808455107646672,2358.7671350926253,1979.5106497111367,1003.6713362077672,60.00476770000023,0.8667355334444478,0.2524184514712304
main,small,ILS_MS,3,100.0,100.0,0.7951100017944591,2334.6445232003757,1933.3860296076305,1012.4003398622298,60.02573309999934,0.8670383669999905,0.0
main,small,StdDE,3,100.0,100.0,1.0841137934522116,3113.6870454025934,2658.8573675119046,1377.4476662779325,60.01663019999978,0.8669068806666635,0.0409696800926934
