run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S1_balanced__StdDE__seed01,main,solomon,100,C101,clustered,S1_balanced,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3043.9837490975924,2605.4253199847994,1375.799448095585,1.108923,1.0602550261728352,0.04866797382716492,4.388760430360351,1801.4934938000515,26.021572688222967,0.0018702933297029903,20.11066269990988,1,0,0,1101,3,real_solver:StdDE | archive=3 | walltime_hit=1 | init_best=1.108923 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__StdDE__seed01,main,solomon,100,C101,clustered,S2_peak_dirty,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3043.9837490975924,2605.4253199847994,1359.4567219550624,1.108153,1.0596319608913605,0.048521039108639474,4.378550534866528,1800.0431977000553,26.000623966778576,0.0018661490266785753,19.307445999933407,1,0,0,1170,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.108153 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__StdDE__seed01,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3124.1838916337115,2483.5688680549674,840.9898111950064,1.211881,1.0332041509315768,0.17867684906842318,14.743761893158089,1800.3465949000092,26.00500637077791,0.006870863499160845,19.55670749989804,1,0,0,1254,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.211881 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
