phase,tier,method_id,runs,accepted_rate,strict_duty_rate,median_j,median_cost,median_energy,median_co2,median_runtime,median_wh,median_imp_per_wh
main,medium,A1_NoSeed,9,100.0,100.0,1.1004387080986928,9353.326183126652,10270.959267435825,4490.912860791161,30.670155700063333,0.7326759417237352,2.928701510652079e-07
main,medium,A2_NoJDE,9,100.0,100.0,1.0,8009.306823835657,8926.830312140391,4152.863754646707,30.447525200084783,0.7273575464464698,0.0
main,medium,A3_NoLNS,9,100.0,100.0,1.0,8009.306823835657,8926.830312140391,4152.863754646707,29.712483800016344,0.7097982241115015,0.0
main,medium,ALNS_MS,9,100.0,100.0,1.0,8556.08259084136,8666.566000084176,4152.863754646707,12.182795500033537,0.2910334480563566,0.0
main,medium,EDE,9,100.0,100.0,1.0,8009.306823835657,8926.830312140391,4152.863754646707,28.45218809996732,0.6796911601658859,0.0
main,medium,HGS_MS,9,100.0,100.0,1.0,8556.08259084136,8666.566000084176,4152.863754646707,38.8939675000729,0.9291336680572972,0.0
main,medium,ILS_MS,9,100.0,100.0,0.9610316719749038,7529.674085694267,8693.033491206554,3819.097166084396,21.377130499924533,0.510675895275975,0.0
main,medium,StdDE,9,100.0,100.0,1.1004387080986928,9353.326183126652,10270.959267435825,4490.912860791161,28.982895199907944,0.692369163108912,3.264983839583504e-07
