run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S1_balanced__EDE__seed01,main,solomon,100,C101,clustered,S1_balanced,EDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2333.6267051583154,1895.4072144031786,1002.7956820670611,1.028504,0.7854481806513648,0.2430558193486353,23.63197608843867,60.05512999999337,0.8674629888887931,0.2801915729684169,0.7625002999557182,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=1.028504 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__EDE__seed01,main,solomon,100,C101,clustered,S2_peak_dirty,EDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2370.4531835814196,1994.8990581624198,1039.0997193861015,1.028049,0.8154087698290411,0.2126402301709589,20.683861388995943,60.00225510005839,0.8666992403341768,0.24534489044777555,0.7836839000228792,1,0,0,0,2,real_solver:EDE | archive=2 | walltime_hit=1 | init_best=1.028049 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__EDE__seed01,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,EDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,2358.7671350926253,1979.5106497111367,670.2318109532371,1.027231,0.808455107646672,0.21877589235332795,21.297633380741814,60.004268900025636,0.8667283285559259,0.2524157629851963,0.8050905000418425,1,0,0,0,1,real_solver:EDE | archive=1 | walltime_hit=1 | init_best=1.027231 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
