phase,tier,method_id,runs,accepted_rate,strict_duty_rate,median_j,median_cost,median_energy,median_co2,median_runtime,median_wh,median_imp_per_wh
main,medium,EDE,6,100.0,100.0,0.8781411062846316,6831.731916076731,7371.308609888627,3567.619028871537,60.15103564999936,1.4369414071944289,0.0557165700881444
main,medium,ILS_MS,6,100.0,100.0,0.8829799976440584,6877.355221179493,7551.809874009625,3348.0106061145334,60.08641445000012,1.4353976785277807,0.0
main,medium,StdDE,6,100.0,100.0,1.0992880557497582,8671.019754056688,9228.650993926722,4430.705890086021,60.14844799999992,1.436879591111109,0.01697930163826746
