phase,tier,method_id,runs,accepted_rate,strict_duty_rate,median_j,median_cost,median_energy,median_co2,median_runtime,median_wh,median_imp_per_wh
main,small,EDE,3,100.0,100.0,0.8103380245638196,2368.911849941806,1973.1298679762772,1024.7353958852525,60.02512190002017,0.8670295385558469,0.2506070790240351
main,small,ILS_MS,3,100.0,100.0,0.8175272056547538,2479.91234259071,1958.2674473479997,1024.4473253613094,60.12434270000085,0.8684627278889012,0.0
main,small,StdDE,3,100.0,100.0,1.0596319608913605,3043.9837490975924,2605.4253199847994,1359.4567219550624,60.01807330001611,0.8669277254446772,0.055981642137584
