phase,tier,method_id,runs,accepted_rate,strict_duty_rate,median_j,median_cost,median_energy,median_co2,median_runtime,median_wh,median_imp_per_wh
main,small,EDE,3,100.0,100.0,0.8300460153728936,2506.005768967395,1987.503960563444,1019.7275522448308,51.33079790000011,0.7414448585555571,0.2675168154908802
main,small,ILS_MS,3,100.0,100.0,0.7951100017944591,2334.6445232003757,1933.3860296076305,1012.4003398622298,60.02016319999893,0.8669579128888735,0.0
main,small,StdDE,3,100.0,100.0,1.0841137934522116,3113.6870454025934,2658.8573675119046,1377.4476662779325,50.43958449999991,0.7285717761111098,0.0487754213099761
