phase,tier,method_id,runs,accepted_rate,strict_duty_rate,median_j,median_cost,median_energy,median_co2,median_runtime,median_wh,median_imp_per_wh
main,small,EDE,3,100.0,100.0,0.8253016892723455,2502.345878982257,2022.205718034894,1030.8230023584606,60.13678479999999,0.8686424471111109,0.2337391963927931
main,small,ILS_MS,3,100.0,100.0,0.7966608545381741,2341.0788987807045,1976.7668732542304,1012.4003398622298,60.08691070000032,0.867922043444449,0.0
main,small,StdDE,3,100.0,100.0,1.0841137934522116,3113.6870454025934,2658.8573675119046,1377.4476662779325,60.136071999999785,0.868632151111108,0.0408883064317118
