run_id,phase,benchmark_family,customer_count,instance_id,structure_class,scenario_id,method_id,seed,tier,eval_budget,accepted_final,strict_duty_final,v_cap_final,v_tw_final,v_shift_final,overtime_sum_final,overtime_ratio_sum_final,cost_final,energy_final,co2_final,j_scaled_init,j_scaled_final,improvement_abs,improvement_pct,runtime_sec,compute_wh,imp_per_wh,time_to_first_feasible_sec,evals_to_first_feasible,n_repair_attempts,n_repair_success,n_rejected_offspring,archive_size_final,notes
C101__S1_balanced__StdDE__seed01,main,solomon,100,C101,clustered,S1_balanced,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3035.40853158811,2658.8573675119046,1402.1914985342264,1.108923,1.073406102428932,0.03551689757106802,3.202828110794709,60.136071999999785,0.868632151111108,0.04088830643171185,0.9264536000000589,1,0,0,421,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.108923 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S2_peak_dirty__StdDE__seed01,main,solomon,100,C101,clustered,S2_peak_dirty,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3154.1830738718363,2657.8924512147487,1377.4476662779323,1.108153,1.0841137934522116,0.02403920654778835,2.169303927146193,60.03909759999988,0.867231409777776,0.027719483262199054,0.9892533000002004,1,0,0,437,1,real_solver:StdDE | archive=1 | walltime_hit=1 | init_best=1.108153 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
C101__S3_mixed_fleet_arc__StdDE__seed01,main,solomon,100,C101,clustered,S3_mixed_fleet_arc,StdDE,1,small,25050,1,1,0.0,0.0,0.0,0.0,0.0,3113.6870454025934,2761.9220288022784,926.8907425498809,1.211881,1.1044121021227222,0.10746889787727776,8.867941479178052,60.16190869999991,0.8690053478888876,0.12366885674335217,0.9401527999998507,1,0,0,418,2,real_solver:StdDE | archive=2 | walltime_hit=1 | init_best=1.211881 | problem_source=real | problem_path=data\benchmarks\solomon\solomon-100\In\c101.txt
